"taxon","p_lure","q_lure"
"ASV_19598",0.536840311635409,0.75280538234014
"ASV_19483",0.689002576805231,0.847275574917141
"ASV_9707",0.545783902196601,0.75280538234014
"ASV_8783",0.162985668622273,0.545797054127873
"ASV_3455",0.256966900173633,0.650549114363628
"ASV_15148",0.577111875913761,0.787397444034009
"ASV_8208",0.0652751840240069,0.512296250699084
"ASV_10251",0.444778809130661,0.740349206349652
"ASV_13192",0.145522039664416,0.538970517275616
"ASV_2213",0.964382055894768,0.969228196879164
"ASV_5599",0.358810160817132,0.710515169934915
"ASV_11116",0.394300958273811,0.737418950819998
"ASV_4573",0.494503415753416,0.742451165400382
"ASV_20030",0.931951715090602,0.941365368778386
"ASV_18094",0.472405218094746,0.740349206349652
"ASV_8643",0.357486788552902,0.710515169934915
"ASV_10164",0.713529485836546,0.856981845809651
"ASV_10161",0.351002184901202,0.710515169934915
"ASV_5528",0.924518713720121,0.941365368778386
"ASV_1505",0.0589881463987983,0.512296250699084
"ASV_3328",0.423342394149627,0.740349206349652
"ASV_14257",0.194413291396187,0.57180379822408
"ASV_12567",0.130635543928266,0.512296250699084
"ASV_21917",0.130212496326805,0.512296250699084
"ASV_14792",0.894831557636928,0.936996395431339
"ASV_14517",0.161718921865846,0.545797054127873
"ASV_18169",0.516640166702918,0.752771513023017
"ASV_1905",0.908690950795708,0.940014286807861
"ASV_9691",0.468866351615006,0.740349206349652
"ASV_20142",0.226687696377047,0.617160046092795
"ASV_3677",0.0136097309182198,0.512296250699084
"ASV_18877",0.604702665608881,0.80093068292567
"ASV_24648",0.81141531187873,0.892164423176756
"ASV_9207",0.761996837472205,0.870853528539663
"ASV_5969",0.00519628289078365,0.512296250699084
"ASV_3717",0.811869625090848,0.892164423176756
"ASV_9145",0.367730659083328,0.715220661327162
"ASV_13108",0.433196136930772,0.740349206349652
"ASV_3213",0.284840269885331,0.686362096109231
"ASV_13777",0.0931113244438866,0.512296250699084
"ASV_10510",0.780388107043294,0.88179447123536
"ASV_5653",0.193025679809256,0.57180379822408
"ASV_1196",0.499334802651134,0.742451165400382
"ASV_18008",0.126061408155711,0.512296250699084
"ASV_660",0.111707510450892,0.512296250699084
"ASV_6917",0.067967049431376,0.512296250699084
"ASV_16803",0.0388938703423393,0.512296250699084
"ASV_13127",0.011269450822509,0.512296250699084
"ASV_8751",0.817589625129078,0.892824068077078
"ASV_2075",0.186638625731445,0.57180379822408
"ASV_12770",0.127199405862737,0.512296250699084
"ASV_4597",0.600044448375038,0.80005926450005
"ASV_11784",0.00793912889219184,0.512296250699084
"ASV_3972",0.192546204561209,0.57180379822408
"ASV_1687",0.426568924190638,0.740349206349652
"ASV_6633",0.450645635899711,0.740349206349652
"ASV_1814",0.821771114258799,0.892824068077078
"ASV_18456",0.331848315254266,0.709014828912397
"ASV_17560",0.482195458734712,0.742451165400382
"ASV_534",0.578737121364997,0.787397444034009
"ASV_13706",0.629985946299675,0.823511040914608
"ASV_1395",0.0515029786245676,0.512296250699084
"ASV_9583",0.799864543007663,0.888738381119625
"ASV_23012",0.394519138688699,0.737418950819998
"ASV_5467",0.119728803693319,0.512296250699084
"ASV_20375",0.69052959355747,0.847275574917141
"ASV_210",0.0292199499540518,0.512296250699084
"ASV_7810",0.336782043733389,0.709014828912397
"ASV_5162",0.100666045096018,0.512296250699084
"ASV_15374",0.674489254131137,0.844774793295508
"ASV_3859",0.0743151395054281,0.512296250699084
"ASV_14834",0.537727576337252,0.75280538234014
"ASV_12561",0.721879880040313,0.859366809273983
"ASV_16269",0.405713090086901,0.740349206349652
"ASV_2139",0.0728294177838086,0.512296250699084
"ASV_10835",0.22774245567267,0.617160046092795
"ASV_11991",0.745800976646679,0.867210437961255
"ASV_3380",0.931904249483844,0.941365368778386
"ASV_24897",0.470668888107812,0.740349206349652
"ASV_14061",0.675980536449343,0.844774793295508
"ASV_2204",0.115508293075643,0.512296250699084
"ASV_7679",0.109565042283894,0.512296250699084
"ASV_4076",0.112367965551833,0.512296250699084
"ASV_5854",0.0260846492957682,0.512296250699084
"ASV_10208",0.329441243406984,0.709014828912397
"ASV_5254",0.0740358571516867,0.512296250699084
"ASV_19069",0.13916574336834,0.534727646384864
"ASV_12851",0.0903391346705598,0.512296250699084
"ASV_7977",0.714002531114644,0.856981845809651
"ASV_12368",0.796996380407954,0.888738381119625
"ASV_18718",0.51407400354151,0.752771513023017
"ASV_2608",0.66720803885225,0.844774793295508
"ASV_9406",0.346509257129701,0.710515169934915
"ASV_18367",0.501154536645258,0.742451165400382
"ASV_4871",0.679908874423248,0.844774793295508
"ASV_14064",0.825862262971297,0.892824068077078
"ASV_11609",0.62782195109455,0.823511040914608
"ASV_4353",0.879110226731559,0.935223645459106
"ASV_4626",0.53967219019773,0.75280538234014
"ASV_4689",0.384303860903908,0.732007354102682
"ASV_5298",0.343079694308982,0.710515169934915
"ASV_6128",0.445425836029958,0.740349206349652
"ASV_13605",0.103149340119536,0.512296250699084
"ASV_13213",0.425798357582627,0.740349206349652
"ASV_9392",0.499529393925918,0.742451165400382
"ASV_9078",0.727717287056587,0.859366809273983
"ASV_9550",0.902148614348908,0.93973813994678
"ASV_3369",0.0882835269874923,0.512296250699084
"ASV_13239",0.496053170493225,0.742451165400382
"ASV_11241",0.434043714811293,0.740349206349652
"ASV_1004",0.0524163784385924,0.512296250699084
"ASV_5406",0.201465036672893,0.58395662803737
"ASV_4268",0.53491114842065,0.75280538234014
"ASV_9132",0.473823492063777,0.740349206349652
"ASV_3614",0.282336910161745,0.686362096109231
"ASV_18711",0.523176201550997,0.752771513023017
"ASV_545",0.323576531043884,0.709014828912397
"ASV_3887",0.431832882276704,0.740349206349652
"ASV_12070",0.0168798178198962,0.512296250699084
"ASV_11239",0.0657794829389435,0.512296250699084
"ASV_12780",0.18844943686408,0.57180379822408
"ASV_3926",0.673870040886194,0.844774793295508
"ASV_4605",0.252046028690926,0.646271868438272
"ASV_12870",0.0413200912027586,0.512296250699084
"ASV_3379",0.752863236889671,0.867323902055457
"ASV_2212",0.0869374339290278,0.512296250699084
"ASV_18015",0.730461787882886,0.859366809273983
"ASV_18188",0.0217902523373481,0.512296250699084
"ASV_19698",0.119130446430523,0.512296250699084
"ASV_21227",0.712756916680802,0.856981845809651
"ASV_3948",0.117637942449849,0.512296250699084
"ASV_1739",0.680043708602884,0.844774793295508
"ASV_2050",0.27409835261833,0.676786055847729
"ASV_6896",0.919803599332805,0.941365368778386
"ASV_13755",0.893618021675227,0.936996395431339
"ASV_11293",0.312479455724948,0.709014828912397
"ASV_1087",0.168080715390593,0.545797054127873
"ASV_3425",0.368338640583488,0.715220661327162
"ASV_9085",0.166299408731901,0.545797054127873
"ASV_13948",0.166304837058383,0.545797054127873
"ASV_6273",0.320162771298706,0.709014828912397
"ASV_154",0.973864406298891,0.973864406298891
"ASV_5364",0.459844004456394,0.740349206349652
"ASV_8524",0.305784277649948,0.709014828912397
"ASV_7764",0.118403296759988,0.512296250699084
"ASV_9635",0.74197822967888,0.867210437961255
"ASV_3125",0.891686169942322,0.936996395431339
"ASV_5903",0.0319661131253195,0.512296250699084
"ASV_9708",0.715579841251059,0.856981845809651
"ASV_4787",0.458958019320003,0.740349206349652
"ASV_18022",0.668179534418233,0.844774793295508
"ASV_9610",0.911813858203625,0.940014286807861
"ASV_8197",0.109425367437089,0.512296250699084
"ASV_3163",0.594282339488654,0.797694415421013
"ASV_7025",0.217349296039746,0.617160046092795
"ASV_9844",0.33653876321436,0.709014828912397
"ASV_6291",0.0863875599988253,0.512296250699084
